Mean Young's Modulus Hertz [Pa] # 617 
Max indentation (Hertz Fit)[nm] # 300.0 
Tip radius [nm] # 3000.0 
Elastic constant [N/m] #0.022
Avg Indentation [nm] 	 Avg Force [nN] 	 Error Force [nN] 
475.9537313350225	0.598940938038508	0.2181385199581717
479.95334252271175	0.6064085327478426	0.21822639345056508
483.95295371040106	0.6114717498744046	0.21942866223917826
487.9525648980903	0.615013244011621	0.22161587049885156
491.95217608577957	0.62061180960947	0.22528103085079595
495.9517872734688	0.6306008384475025	0.22998812089069617
499.9513984611581	0.6437000180589969	0.23321324925406461
503.9510096488474	0.6586428649481234	0.23454348239303377
507.95062083653664	0.6700125366572071	0.2369723891519792
511.9502320242259	0.6781859038762469	0.24001678740766283
515.9498432119152	0.6841223121365402	0.24057569736438852
519.9494543996044	0.6908205115762074	0.24064318721622271
523.9490655872937	0.6989073561065701	0.24182423624267999
527.9486767749829	0.7094071949611652	0.24225796617311438
531.9482879626722	0.7224447499782899	0.24430682511081128
535.9478991503615	0.7339919212000977	0.24714038154345588
539.9475103380507	0.7417205505409586	0.24900063184044316
543.94712152574	0.7484321912737466	0.2514335285769262
547.9467327134292	0.7550457899441548	0.25537189700875945
551.9463439011186	0.7603463240244738	0.25848233093737827
555.9459550888079	0.765584983802327	0.2615258806893686
559.9455662764971	0.7719396671128614	0.26573374407234596
563.9451774641864	0.7771010246790623	0.27022171551307095
567.9447886518756	0.7802332234251512	0.2753291190582838
571.9443998395649	0.784500721702456	0.2806485209972909
575.9440110272542	0.7923361773879456	0.2849354609874039
579.9436222149434	0.8027879919372244	0.2882083416422942
583.9432334026327	0.8141946583779222	0.289897163264038
587.9428445903219	0.8274398587015851	0.29142766609359305
591.9424557780112	0.837324716556035	0.2946156922743166
595.9420669657004	0.8426102362454544	0.29802960136961393
599.9416781533897	0.8465413534966632	0.3007055283636395
603.941289341079	0.8508276221241661	0.30307931615258815
607.9409005287682	0.858264863903933	0.3053541505567715
611.9405117164575	0.8696916642113117	0.3067436911962654
615.9401229041467	0.882257666525688	0.30902841101031453
619.939734091836	0.891501058915945	0.3114393914756227
623.9393452795254	0.8962248993119217	0.31236454453857476
627.9389564672146	0.8996027696067991	0.3123453253515148
631.9385676549039	0.9024891522304304	0.31269612957202414
635.9381788425931	0.9072217155875645	0.31433299558384903
639.9377900302824	0.9154255214915992	0.3186497097138833
643.9374012179717	0.9286282646489575	0.3249147395281376
647.9370124056609	0.9437318950450372	0.3288009174517
651.9366235933502	0.9551006960025444	0.3300879491225426
655.9362347810394	0.96305270237247	0.33115203296491696
659.9358459687287	0.9690304174134257	0.3325885275450307
663.935457156418	0.9735967283883925	0.33376851233658367
667.9350683441072	0.9795418836743317	0.3349627698349477
671.9346795317965	0.9858336925879613	0.3378615889188184
675.9342907194857	0.9931354945317326	0.3413804199677181
679.933901907175	0.9997162283897848	0.3429735150334743
683.9335130948643	1.0052770855377704	0.34402544371216315
687.9331242825535	1.0115479775492637	0.34531239039414297
691.9327354702428	1.0203083953083656	0.34668815662045954
695.932346657932	1.0323354250948722	0.3496837065380395
699.9319578456214	1.0446926635250027	0.35410059432458696
703.9315690333106	1.0541576862036066	0.35886619979226886
707.9311802209999	1.060416124689242	0.3620968975694706
711.9307914086892	1.0647032668738046	0.3637690541834017
715.9304025963784	1.0693469444105919	0.3652304328519385
719.9300137840677	1.0767739288231901	0.36808689978774567
723.9296249717569	1.0879099808883652	0.37237228045892434
727.9292361594462	1.0987576678035136	0.37737109805149466
731.9288473471355	1.107196481546484	0.3819142664946111
735.9284585348247	1.11417209033191	0.385177593303261
739.928069722514	1.122683984962938	0.38764897572626505
743.9276809102032	1.1322484250719576	0.39028422324087053
747.9272920978925	1.1434269027187505	0.39330041887496736
751.9269032855818	1.156478984061626	0.3966875101482691
755.926514473271	1.169572250206621	0.39940489429212617
759.9261256609603	1.183314971954074	0.4001091737091339
763.9257368486495	1.1960633233836677	0.40079421734813636
767.9253480363388	1.2062847128276954	0.40387208548342785
771.9249592240282	1.2153348424905814	0.4089349774477678
775.9245704117174	1.2227340197790835	0.4139884473562536
779.9241815994067	1.2317758978582993	0.41852351806848753
783.9237927870959	1.2419834509151046	0.423038711534089
787.9234039747852	1.2518217072888465	0.4278842547587931
791.9230151624745	1.2621292094602405	0.4333784201137663
795.9226263501637	1.2729408814675256	0.4375455971988557
799.922237537853	1.2840789748082737	0.44050703928427093
803.9218487255422	1.2940326245945093	0.4434860005346502
807.9214599132315	1.3036024025998183	0.4459836304802719
811.9210711009208	1.3112779511503223	0.44934296179188143
815.92068228861	1.3175249943008769	0.4535914756253245
819.9202934762993	1.3238065989901568	0.458194465428829
823.9199046639885	1.331767298241893	0.46375276733116205
827.9195158516778	1.3408726622354727	0.470406683168075
831.9191270393671	1.3490293757369143	0.47602181703010127
835.9187382270563	1.356658892977815	0.48054722982014075
839.9183494147456	1.3652850944601613	0.4847942598815445
843.9179606024348	1.374103279116392	0.4877276062686144
847.9175717901242	1.3833440136286397	0.49009778089486405
851.9171829778134	1.3942761130851002	0.49297811063495917
855.9167941655027	1.4048865801850035	0.49473166127331814
859.916405353192	1.4152017398035497	0.49686725053220626
863.9160165408812	1.423830027102505	0.49886847076770585
867.9156277285705	1.4311938090059089	0.49984813712222254
871.9152389162597	1.440029380234026	0.5008417670674622
875.914850103949	1.450171675827858	0.5030744920908006
879.9144612916383	1.4586013344166826	0.5053737061872504
883.9140724793275	1.4677117389184329	0.5079866847354999
887.9136836670168	1.478304394444012	0.5123032407113076
891.913294854706	1.4878397267559784	0.5168140992548047
895.9129060423953	1.495117819914552	0.5210645776729795
899.9125172300846	1.5036428650634146	0.5243452229455211
903.9121284177738	1.5135256725625983	0.5274420159341402
907.9117396054631	1.5247377108603672	0.5307890059377832
911.9113507931523	1.5350063313293811	0.5326367266028459
915.9109619808416	1.543211592478042	0.5343243253736242
919.910573168531	1.5501314309022625	0.535577249482644
923.9101843562202	1.5579221469677351	0.5366765034440506
927.9097955439095	1.56634940432284	0.5400509329802331
931.9094067315987	1.575639745495178	0.5450921991711669
935.909017919288	1.5877530031418217	0.5515111070600831
939.9086291069773	1.601046404589284	0.5588764269818872
943.9082402946665	1.610024887341281	0.5633730197058806
947.9078514823558	1.6164489536065383	0.565529931541072
951.907462670045	1.6235886413627696	0.5664159059468408
955.9070738577343	1.6324705570348546	0.5687606162113945
959.9066850454235	1.6432465446905757	0.573060817113599
963.9062962331128	1.654499561352907	0.5794222940970853
967.9059074208021	1.6642624766444878	0.5862708644943337
971.9055186084913	1.6730930517738507	0.5927068419138346
975.9051297961806	1.6826758222200635	0.5994035877010913
979.9047409838698	1.695145167941872	0.6048382222062992
983.9043521715591	1.7103895939676228	0.6096000712669343
987.9039633592485	1.7258998436256654	0.6137805211947065
991.9035745469376	1.7404378875766982	0.6152407436443453
995.903185734627	1.7509762006115999	0.6167795707052479
999.9027969223162	1.760725558305479	0.6182194964509307
1003.9024081100055	1.7713834805250928	0.6211001840814598
1007.9020192976948	1.7838236025732257	0.6265484156500958
1011.901630485384	1.7981907869798799	0.6323253702257571
1015.9012416730733	1.8126203166927752	0.6355750237101322
1019.9008528607625	1.8266866492027418	0.6365393404894827
1023.9004640484518	1.8386700393913222	0.6380609458651645
1027.900075236141	1.8487373815936532	0.6433865291296382
1031.8996864238304	1.8593781266606941	0.6515260877395619
1035.8992976115196	1.8708549222075488	0.6592584171459874
1039.8989087992088	1.8823222904504324	0.664621522365491
1043.898519986898	1.8934460963455617	0.6679185539290201
1047.8981311745874	1.9044629537527236	0.6702460973079868
1051.8977423622766	1.9152912198723633	0.6753979970370676
1055.8973535499658	1.9253052372018775	0.6834126098341263
1059.8969647376553	1.934613786533306	0.6891273434864983
1063.8965759253445	1.9430376356036987	0.6928905572837943
1067.8961871130336	1.9519536852876773	0.6959956595324623
1071.895798300723	1.961280858578762	0.6992212419651732
1075.8954094884123	1.9722914741257183	0.7034019009280164
1079.8950206761015	1.9843072794377528	0.7085017016149323
1083.8946318637907	1.9947040359890431	0.7128680142989877
1087.89424305148	2.0053278276466813	0.715877250459678
1091.8938542391693	2.0166571786552714	0.7173340237841932
1095.8934654268585	2.027722809246268	0.7175949809255454
1099.893076614548	2.0378442883223724	0.7187238207963921
1103.892687802237	2.0474233216296422	0.7230050386287916
1107.8922989899263	2.0570337718913474	0.7292420304810063
1111.8919101776157	2.0666370546404944	0.7354165965974314
1115.891521365305	2.0757746306306046	0.7407232912986675
1119.8911325529941	2.0848125065537197	0.7452073873707163
1123.8907437406833	2.096242040285719	0.748913649481858
1127.8903549283727	2.109821048392758	0.7518116456440226
1131.889966116062	2.122138680107011	0.7534303994031678
1135.8895773037511	2.1316611620407078	0.7548939009576388
1139.8891884914406	2.1397903903317794	0.7573430183338955
1143.8887996791298	2.147496022799963	0.7604155502583096
1147.888410866819	2.1555124196411457	0.7639703399867451
1151.8880220545084	2.1652795845090633	0.7684594700425641
1155.8876332421976	2.1769217481932195	0.7738272533665618
1159.8872444298868	2.189192005891943	0.7780183505608068
1163.886855617576	2.200743336952308	0.7801051815013358
1167.8864668052654	2.2119631554370636	0.7834798624984307
1171.8860779929546	2.22334632904564	0.788894100224473
1175.8856891806438	2.2365159680586806	0.7960617706725165
1179.8853003683332	2.2492255690150054	0.8033938466799427
1183.8849115560224	2.2621097086143362	0.808966088401045
1187.8845227437116	2.2763488575212985	0.814184288286837
1191.8841339314008	2.2887790908405017	0.8193092382288987
1195.8837451190902	2.2987638376559105	0.8250683442357427
1199.8833563067794	2.3080200516505704	0.8316934668172401
1203.8829674944686	2.317735511253473	0.8382180381923908
1207.882578682158	2.3287465132878373	0.8428748334855731
1211.8821898698473	2.3401902267871644	0.8464653443182292
1215.8818010575364	2.353041449831932	0.8500369966885345
1219.8814122452259	2.3673452921361027	0.8555143834404451
1223.881023432915	2.3823187718964767	0.8639881571482133
1227.8806346206043	2.3975806313087284	0.8737178907676406
1231.8802458082935	2.4126968967621303	0.8802915770719576
1235.879856995983	2.428530398404882	0.8840112357590382
1239.879468183672	2.444958973485257	0.8873383904934312
1243.8790793713613	2.459849466566176	0.8921761317593447
1247.8786905590507	2.473118824952467	0.8972582138316751
1251.87830174674	2.485926288937832	0.9029042105322052
1255.877912934429	2.4986708342559965	0.9075606077983761
1259.8775241221185	2.5124004240102056	0.9110396436831916
1263.8771353098077	2.527044162671869	0.9144074771701252
1267.876746497497	2.5430279496795367	0.9186416783422356
1271.8763576851861	2.557071622641346	0.9243908084062181
1275.8759688728755	2.568542917103531	0.9302400271320914
1279.8755800605647	2.5792937680672074	0.9361826613477638
1283.875191248254	2.5895518215454283	0.9416957579975425
1287.8748024359434	2.5996377031850377	0.9466533151198151
1291.8744136236326	2.6108851794748116	0.9520347034896682
1295.8740248113218	2.6225979193378812	0.9575091190003412
1299.873635999011	2.6358364170153874	0.961385723234272
1303.8732471867004	2.648447196237297	0.9647550324831068
1307.8728583743896	2.658552593637486	0.9680445808162548
1311.8724695620788	2.6686195943071596	0.9720573699552091
1315.8720807497682	2.680393453614624	0.9772352673607176
1319.8716919374574	2.6944429137430768	0.9830159099616221
1323.8713031251466	2.709351479305123	0.9875343610278865
1327.870914312836	2.7224022348601102	0.9910045371140506
1331.8705255005252	2.73330503278939	0.9945377287504342
1335.8701366882144	2.7425345344551517	0.998117541478153
1339.8697478759036	2.7528340800508517	1.0016371758595317
1343.869359063593	2.7640250850848247	1.0066361541023698
1347.8689702512822	2.7754869687839423	1.0107583958995803
1351.8685814389714	2.7875851191672982	1.0132603000265865
1355.8681926266609	2.799831372322495	1.0175232022208822
1359.86780381435	2.8106688197204215	1.0225233123383686
1363.8674150020393	2.821978226950384	1.027340811322263
1367.8670261897287	2.8356813807935746	1.0333507716993227
1371.8666373774179	2.850925862575434	1.040485528864715
1375.866248565107	2.865296485094574	1.0459881212636175
1379.8658597527963	2.8791667680680075	1.050363020732838
1383.8654709404857	2.891092129582491	1.0543756989599609
1387.865082128175	2.9003435877220203	1.0585822385692767
1391.864693315864	2.9093655289219926	1.0631674964847537
1395.8643045035535	2.9201521018896717	1.0670398915286008
1399.8639156912427	2.932952312312286	1.0697390591736804
1403.863526878932	2.9484595157929547	1.0748737706526332
1407.863138066621	2.9646538892307435	1.082236824680458
1411.8627492543105	2.9802416627395916	1.0909365449734358
1415.8623604419997	2.993781777593243	1.1002730522746373
1419.861971629689	3.0066151796181324	1.10913852893547
1423.8615828173783	3.0177446903944367	1.115726069126908
1427.8611940050675	3.029279711499457	1.1208460424862599
1431.8608051927567	3.044192726558752	1.1268319894404608
1435.8604163804462	3.0600536561779195	1.1336547216807473
1439.8600275681354	3.0759098794090045	1.1412493797670855
1443.8596387558246	3.090622803435859	1.1483916341761236
1447.8592499435138	3.1057988867397675	1.1561777878032846
1451.8588611312032	3.122348787399014	1.1660614213962255
1455.8584723188924	3.1392682881613863	1.17500409676902
1459.8580835065816	3.155005800146377	1.1815890619323557
1463.857694694271	3.169112442067361	1.1878346030307156
1467.8573058819602	3.182109238891971	1.1935641557194352
1471.8569170696494	3.1952802235195925	1.1992838301815565
1475.8565282573388	3.213964438885621	1.2081768786323703
1479.856139445028	3.232373946508504	1.2152067112872176
1483.8557506327172	3.249413821940181	1.21912220098313
1487.8553618204064	3.265553198833889	1.2231442699680137
1491.8549730080958	3.281121761294773	1.2293575141687143
1495.854584195785	3.2958039081614756	1.2386018137749057
1499.8541953834742	3.308475007376825	1.2469356807971899
1503.8538065711637	3.3209034372042705	1.2526487243813382
1507.8534177588529	3.3344092149720477	1.255348736445928
1511.853028946542	3.3487201356841996	1.2570431246952058
1515.8526401342315	3.3633212815949705	1.2593400460831048
1519.8522513219207	3.3771804284353824	1.2619258745653932
1523.8518625096099	3.3900717959864375	1.264968686198561
1527.851473697299	3.4027882590106646	1.2673904145945145
1531.8510848849885	3.4150624853712057	1.269712724792041
1535.8506960726777	3.427915395739433	1.2741114969263132
1539.850307260367	3.442595478241826	1.281133739985753
1543.8499184480563	3.456359687904703	1.2898014280047394
1547.8495296357455	3.46787404441647	1.2979386865867062
1551.8491408234347	3.4792504870682452	1.3037156015572782
1555.848752011124	3.4915763664078474	1.3066064861268882
1559.8483631988133	3.506720818781893	1.3079497933527346
1563.8479743865025	3.5272934853841793	1.3098471520722321
1567.8475855741917	3.5435659131314043	1.315368220284824
1571.8471967618812	3.5563140620117135	1.3230918489130605
1575.8468079495703	3.5658439841318574	1.3301745555602043
1579.8464191372595	3.5743991344412014	1.3356339215463835
1583.846030324949	3.5848606547415915	1.341205751081699
1587.8456415126382	3.5987917460203986	1.3474238742959865
1591.8452527003274	3.6156795721838395	1.3540988116008552
1595.8448638880166	3.63341403604955	1.3598917359717768
1599.844475075706	3.648418663903874	1.3661011175763116
1603.8440862633952	3.6605407725515957	1.3723213989013487
1607.8436974510844	3.672095313265794	1.3776983660686446
1611.8433086387738	3.686682554226581	1.3839268182156474
1615.842919826463	3.7056034085450142	1.3908927806513145
1619.8425310141522	3.7241374631920205	1.397834484997577
1623.8421422018416	3.7388376043784155	1.4043209604048332
1627.8417533895308	3.751241409722912	1.4125904178530664
1631.84136457722	3.764456518625287	1.4224600614938654
1635.8409757649092	3.780048464604797	1.4333859924016963
1639.8405869525986	3.7967617479107023	1.444247088645293
1643.8401981402878	3.813010817912383	1.4516348949763196
1647.839809327977	3.829021807930502	1.4558400163912784
1651.8394205156665	3.8433758627903405	1.4608444640202982
1655.8390317033557	3.8578762700953058	1.468141314718069
1659.8386428910449	3.874783193203348	1.4769441411154527
1663.8382540787343	3.8946660527696055	1.4848342313526393
1667.8378652664235	3.914797969117153	1.4920210044251816
1671.8374764541127	3.93272993311515	1.498673094946177
1675.8370876418019	3.9495592466017926	1.5051243771624672
1679.8366988294913	3.9644746982682535	1.5129926434352474
1683.8363100171805	3.9786351128817445	1.52263585240034
1687.8359212048697	3.994024804868948	1.5328891053759537
1691.8355323925591	4.011474057280487	1.5434239526253979
1695.8351435802483	4.028518368998206	1.5530231387624822
1699.8347547679375	4.043635343454573	1.5603212063130882
1703.8343659556267	4.058868526161307	1.566321477272247
1707.8339771433161	4.07428177675768	1.5714708974490947
1711.8335883310053	4.091252832382427	1.5773849245933849
1715.8331995186945	4.1098962077367505	1.583477694094892
1719.832810706384	4.128047195355383	1.5888512602033755
1723.8324218940731	4.144313572271329	1.5930982636340423
1727.8320330817623	4.158820613438067	1.5973355623177354
1731.8316442694518	4.172370730350408	1.6019964671098088
1735.831255457141	4.186141179425969	1.606390119209172
1739.8308666448302	4.200867999250964	1.6103885646710043
1743.8304778325194	4.216683772597636	1.6133971870303858
1747.8300890202088	4.234188954782642	1.6156661120160831
1751.829700207898	4.252752032323578	1.6176135657223836
1755.8293113955872	4.271567652751535	1.6208944775351635
1759.8289225832766	4.290123694320491	1.6277686672115859
1763.8285337709658	4.308216754649635	1.6350899637708094
1767.828144958655	4.3244710938909074	1.642273388353469
1771.8277561463444	4.337199042985836	1.6494500026012542
1775.8273673340336	4.34953096135628	1.6558658220799687
1779.8269785217228	4.363348746608158	1.662180756464717
1783.826589709412	4.378455653449802	1.6688751746801624
1787.8262008971014	4.3939433449530565	1.6751146591416746
1791.8258120847906	4.40921197086701	1.6817175400520952
1795.8254232724798	4.424925139990377	1.6890945749578767
1799.8250344601693	4.43995052847365	1.6972369743022448
1803.8246456478585	4.455160015480577	1.705530252198367
1807.8242568355477	4.473475632180867	1.7129947524791653
1811.8238680232369	4.494572686219129	1.7187409530553008
1815.8234792109263	4.514809669991437	1.7249319526527083
1819.8230903986155	4.535359171389796	1.7316433775086888
1823.8227015863047	4.554687603212416	1.7389245284468235
1827.822312773994	4.571080360874355	1.7469790697041816
1831.8219239616833	4.5846592994378454	1.7550231066929516
1835.8215351493725	4.597224908203951	1.7630621641872493
1839.821146337062	4.611275139276053	1.7726713167430084
1843.8207575247511	4.627832411335731	1.7840574020052555
1847.8203687124403	4.644515269498519	1.7962826051323064
1851.8199799001295	4.660352725425463	1.8063584451935033
1855.819591087819	4.676381698135107	1.8134398499361162
1859.8192022755081	4.695006041986423	1.8210901366330534
1863.8188134631973	4.714648606534358	1.830107685202651
1867.8184246508868	4.733793044334952	1.8385757831575533
1871.818035838576	4.751894679440225	1.8454364397791858
1875.8176470262651	4.768455000508336	1.8528325052277552
1879.8172582139546	4.785011221994741	1.8623977990339278
1883.8168694016438	4.802500153460479	1.8727772790829122
1887.816480589333	4.820238982120998	1.8817984510542
1891.8160917770222	4.837637513734091	1.889021156360526
1895.8157029647116	4.857126353790817	1.8958514849815393
1899.8153141524008	4.878860951254726	1.9040912209391005
1903.81492534009	4.899397342079108	1.9121792948856662
1907.8145365277794	4.917392589831917	1.919914092961442
1911.8141477154686	4.933246327368717	1.927155024791989
1915.8137589031578	4.947167980121991	1.9345581390699593
1919.813370090847	4.961622648646328	1.9422104967170533
1923.8129812785364	4.976735210517146	1.9495334557693904
1927.8125924662256	4.9918666836880545	1.955992693657673
1931.8122036539148	5.007224991166733	1.9618784476047704
1935.8118148416042	5.024405784652431	1.967309211390944
1939.8114260292934	5.042490955204453	1.9726716995002538
1943.8110372169826	5.059448026548863	1.9782314184699745
1947.810648404672	5.074772361482583	1.9828231357937167
1951.8102595923613	5.091282575764011	1.9873854967147018
1955.8098707800505	5.110185490026378	1.9928083216101449
1959.8094819677397	5.13023682702253	1.9969218402806266
1963.809093155429	5.151555631575394	2.0014809535223406
1967.8087043431183	5.17132237658294	2.007649594681069
1971.8083155308075	5.1897044062166415	2.013530790433235
1975.807926718497	5.206678289436383	2.0186336876031983
1979.807537906186	5.222795492078911	2.0240915854908645
1983.8071490938753	5.238727412517236	2.0305624472926915
1987.8067602815647	5.256034070435691	2.0370673648249564
1991.806371469254	5.27614511934205	2.043779996484584
1995.8059826569431	5.296674923891683	2.0513952713021877
1999.8055938446323	5.316470057167853	2.0591904319820356
2003.8052050323217	5.335990092598629	2.0672364087206345
2007.804816220011	5.356201916236777	2.074957838356532
2011.8044274077001	5.376659503601755	2.081907712945762
2015.8040385953896	5.396823148192559	2.0890536444123704
2019.8036497830788	5.415727344826167	2.0980516448658997
2023.803260970768	5.433951522222936	2.1086592441416183
2027.8028721584574	5.452219348850577	2.1194102633753666
2031.8024833461466	5.4705330209013265	2.1292581329607154
2035.8020945338358	5.490293425316899	2.1391247932985133
2039.801705721525	5.509836041754143	2.14799261242306
2043.8013169092144	5.528489262693829	2.156362743432276
2047.8009280969036	5.546779527414055	2.166554807199146
2051.800539284593	5.564095353622721	2.1779236373323583
2055.800150472282	5.58162272219043	2.1893219200676954
2059.7997616599714	5.600454093793417	2.1997473833037366
2063.799372847661	5.619675365376982	2.2084366703690717
2067.79898403535	5.639514701700206	2.216261471548903
2071.7985952230392	5.659272765491375	2.224857520414512
2075.7982064107287	5.6777370980473885	2.2356161168517152
2079.7978175984176	5.6954790115051654	2.2469315190255035
2083.797428786107	5.713432155043321	2.2570967831024613
2087.797039973796	5.73250438625272	2.26653862047051
2091.7966511614854	5.753198039555493	2.2763653868358404
2095.796262349175	5.774937897386758	2.2854542968172145
2099.795873536864	5.796628291444336	2.293477835084865
2103.7954847245533	5.816666451821087	2.301354879327928
